video_id,title,channel_name,publish_date,duration_seconds,category,tags,country,days_since_publish,views,likes,dislikes,comments,subscribers,avg_daily_views,growth_30d,is_trending,virality_label
dS7A1bohrO3,Why Home Workout in 10 Minutes,LifeLab228,2025-05-13,2902,Gaming,"fitness,tutorial,review",US,91,35834,1766,62,415,5182,393.78,0.525,0,normal
A5CPhSl1WrE,Beginner's Guide to Stock Market That Works,SmartJourney221,2022-12-12,3405,Gaming,"unboxing,music,comedy,tips",US,974,13491,1163,23,212,2439,13.85,-0.3336,0,normal
r2CRSsMYkp3,DIY Gadgets You Need to Know,LifeJourney98,2024-05-30,1641,Education,"music,travel,investing,ai",IN,439,56578,3983,41,321,6349,128.88,0.2176,0,normal
idxB2zZOHT7,Unboxing: Gadgets in 10 Minutes,ProGuide109,2023-01-22,2578,Travel & Events,"travel,tutorial,cooking,beginner",JP,933,15849,1040,16,179,4828,16.99,-0.06,0,normal
0plEOyRuiu7,DIY Home Workout That Works,GlobalHub8,2024-09-13,3590,Howto & Style,"unboxing,howto,study,machinelearning,tips",US,333,19094,781,30,259,100,57.34,0.1893,0,normal
AJvZWQBU1oY,Quick Tips: Smartphones That Works,TopHub557,2023-05-16,2821,People & Blogs,"python,machinelearning,fitness,daily,comedy,investing",KR,819,38854,3007,62,174,6586,47.44,0.0547,0,normal
3oX9lByVCvJ,Reaction to AI Tools Full Tutorial,LearnReviews431,2021-11-03,1473,Science & Technology,"motivation,ai,vlog,review",KR,1378,98400,3657,360,562,10539,71.41,0.2809,0,normal
lJp9eMoXGsn,Review: Gadgets Explained,DailyJourney606,2025-06-17,2181,Howto & Style,"python,study,machinelearning,investing,howto,music,unboxing",AU,56,99248,4416,199,258,245,1772.29,-0.5,0,normal
CW0czRtSUBY,Why Weight Loss for Beginners,LifeWorld765,2022-08-03,2504,Gaming,"unboxing,investing,python",US,1105,67447,3630,151,850,6823,61.04,0.126,0,normal
my2f2bjCtUg,Beginner's Guide to Study Hacks in 10 Minutes,EasyAcademy54,2025-06-24,3378,News & Politics,"investing,music,unboxing,review,study,machinelearning,comedy",BR,49,23297,141,42,249,6288,475.45,0.2971,0,normal
EqbBqe3sFHe,Review: Study Hacks 2025,DailyWorld369,2025-03-19,186,Sports,"machinelearning,vlog,comedy,travel",AU,146,47385,2216,155,355,100,324.55,0.1033,0,normal
ewEoWoZ95p4,The Truth About Weight Loss Full Tutorial,ProVibes350,2020-11-02,1315,Entertainment,"unboxing,comedy,finance",GB,1744,91801,6488,209,1101,21217,52.64,0.1717,0,normal
7rLm5Jqzges,Top 10 AI Tools in 10 Minutes,TopJourney257,2022-08-04,2873,Music,"motivation,study,fitness,machinelearning,daily,finance",BR,1104,97991,1280,140,1549,100,88.76,-0.2921,0,normal
oZuUC0hqmNA,Reaction to AI Tools 2025,DailyGuide860,2023-11-01,3438,Gaming,"vlog,ai,comedy",KR,650,41231,3853,111,574,100,63.43,0.0445,0,normal
FWPC3ITyIlB,Top 10 Gadgets for Beginners,DailySpot704,2021-07-11,910,Science & Technology,"vlog,motivation,music,python,machinelearning,howto",GB,1493,70478,3115,115,561,27787,47.21,-0.1255,0,normal
xDV89R0Xfq1,Top 10 Cooking for Beginners,LifeLab618,2022-02-14,1504,News & Politics,"fitness,vlog,motivation,tips,study,review",GB,1275,38064,1216,53,679,14828,29.85,0.3955,0,normal
p7Y8al55C9K,Review: AI Tools Full Tutorial,QuickBytes273,2023-07-27,238,News & Politics,"comedy,review,study,unboxing,cooking,music",IN,747,69950,2384,169,1147,100,93.64,0.2211,0,normal
AiHbaBNU3zi,Why Smartphones in 10 Minutes,TopAcademy28,2020-11-24,320,People & Blogs,"python,howto,daily,fitness",IN,1722,92539,5869,294,2102,100,53.74,0.0723,0,normal
WkEfvHX7ts4,Top 10 Stock Market in 10 Minutes,GlobalSpot655,2025-01-11,792,News & Politics,"travel,study,beginner,machinelearning",BR,213,34982,2408,108,539,100,164.23,-0.2117,0,normal
wrQUzWDwIpt,Why Stock Market Explained,LifeWorld766,2024-03-24,971,Music,"review,vlog,finance,cooking",DE,506,54890,2936,77,1073,17605,108.48,0.7102,0,normal
iDo1r2zlRWJ,Top 10 AI Tools 2025,QuickBytes705,2024-10-30,3324,People & Blogs,"beginner,review,tips,unboxing,travel,investing",JP,286,15390,823,37,139,293,53.81,-0.1252,0,normal
jzhW2nYCzOC,Top 10 Python 2025,TopWorld508,2021-12-01,2204,People & Blogs,"tips,review,howto,beginner",JP,1350,28536,1319,91,431,8098,21.14,-0.1639,0,normal
ptngoklx8Xj,The Truth About Budget Travel in 10 Minutes,QuickVibes342,2021-03-26,547,Science & Technology,"music,finance,cooking,ai,motivation",KR,1600,51458,2216,124,719,100,32.16,-0.2889,0,normal
s0vrSzuXiWc,How to Python in 10 Minutes,ProJourney444,2025-05-09,3504,Gaming,"howto,tips,fitness,tutorial,python,comedy",DE,95,12338,752,0,190,1800,129.87,0.0009,0,normal
KK49BaS4kA9,Beginner's Guide to Python for Beginners,LearnLab528,2021-07-30,1917,Sports,"review,howto,unboxing,tutorial",GB,1474,155484,6787,328,1067,30912,105.48,-0.5,0,popular
s9MawTrpaO1,The Truth About Smartphones Explained,QuickVibes891,2023-01-07,2595,Travel & Events,"vlog,daily,fitness,machinelearning,travel,review,ai",FR,948,41675,1619,22,1145,100,43.96,0.9227,0,normal
mXMCaULEkFF,Review: Budget Travel That Works,TopBytes350,2024-02-15,1157,Sports,"ai,daily,review,music,study,python,finance",JP,544,28454,793,61,295,8641,52.31,0.1365,0,normal
Y4jbyADvyeT,Review: Study Hacks Explained,TopGuide100,2020-10-07,566,People & Blogs,"tutorial,ai,daily,music,tips,fitness,beginner",BR,1770,89056,5183,195,921,100,50.31,0.4434,0,normal
BLa2rMYmldv,Beginner's Guide to Python Explained,GlobalJourney306,2024-12-20,1386,Entertainment,"review,unboxing,music",GB,235,6157,200,6,91,100,26.2,-0.5,0,normal
BdOa1GUSn72,Reaction to AI Tools Explained,GlobalWorld444,2025-04-19,2740,Science & Technology,"beginner,cooking,tips,tutorial,python,machinelearning",GB,115,34352,494,15,274,6868,298.71,0.233,0,normal
fxGLcdC5k0a,Reaction to Budget Travel in 10 Minutes,TechSpot666,2021-04-27,3475,Sports,"python,ai,fitness,beginner,unboxing,cooking",FR,1568,100610,3429,195,1624,12936,64.16,0.8727,0,popular
NJgsoGvbi9m,Beginner's Guide to Study Hacks Full Tutorial,GlobalReviews152,2024-05-02,331,Science & Technology,"travel,machinelearning,motivation,unboxing,howto,tutorial",AU,467,20203,2092,41,139,2466,43.26,0.0166,0,normal
zuhPDKOzphK,Beginner's Guide to AI Tools 2025,GlobalHub58,2023-01-15,711,Gaming,"finance,cooking,python,ai",IN,940,34066,1638,109,201,5918,36.24,-0.1373,0,normal
jiiszHV4wok,DIY Stock Market Full Tutorial,SmartSpot880,2021-08-01,3446,Education,"fitness,tips,beginner,tutorial,vlog,finance",CA,1472,54863,2428,136,395,8728,37.27,0.0454,0,normal
MH8xvYKWAWH,Quick Tips: Weight Loss Explained,DailyJourney857,2023-03-05,2023,Entertainment,"comedy,daily,machinelearning,review,motivation,howto,tips",FR,891,92069,4665,60,1300,40319,103.33,0.3682,0,normal
R1sGzUZNWuE,DIY Stock Market You Need to Know,TechReviews711,2024-05-12,423,Entertainment,"unboxing,python,tutorial,vlog",US,457,20274,207,40,114,100,44.36,0.3716,0,normal
YLyc1bBz1tp,Top 10 Smartphones Full Tutorial,LifeVibes148,2025-04-02,778,Gaming,"tips,ai,unboxing",GB,132,27597,1000,79,307,14379,209.07,-0.4252,0,normal
KVcbmk2SvIl,How to Weight Loss That Works,ProWorld22,2025-03-26,3435,Howto & Style,"review,machinelearning,vlog,ai,daily,comedy",DE,139,77148,2671,257,717,5113,555.02,-0.2391,0,normal
3wzHelT4NEZ,The Truth About Gadgets Full Tutorial,EasyAcademy634,2025-04-09,2318,Howto & Style,"daily,unboxing,cooking",IN,125,25104,2003,37,173,100,200.83,0.9145,0,normal
qx0XOXhRd6j,DIY Cooking You Need to Know,GlobalSpot186,2021-04-05,2533,News & Politics,"comedy,python,tips,study,finance",IN,1590,119126,6848,113,0,3553,74.92,-0.3984,0,popular
B2Vrks4Q4CO,Top 10 AI Tools 2025,LifeJourney961,2025-07-19,2881,Sports,"cooking,unboxing,machinelearning,daily",US,24,951,81,3,14,100,39.62,0.921,0,normal
8WCe3fDT7eN,The Truth About Budget Travel Full Tutorial,TechAcademy548,2020-09-13,3218,Education,"daily,finance,study,machinelearning,unboxing,music",AU,1794,38612,974,78,254,100,21.52,-0.5,0,normal
lK7VWnxfSpZ,Quick Tips: Weight Loss in 10 Minutes,TechGuide723,2024-02-24,1205,Howto & Style,"tips,motivation,machinelearning,unboxing,fitness",CA,535,27557,988,82,291,2198,51.51,0.1452,0,normal
9A4mqbWrINc,Unboxing: Python 2025,DailyAcademy617,2025-03-23,1250,Entertainment,"beginner,howto,cooking,tips,fitness,tutorial",KR,142,53229,2880,86,0,3609,374.85,0.3801,0,normal
NV32ahqI5Uh,How to Stock Market 2025,LifeWorld136,2024-07-27,2139,Sports,"unboxing,beginner,tips,cooking,fitness,motivation",AU,381,41243,3389,7,0,3450,108.25,0.2374,0,normal
XkKAlkdY6pU,Unboxing: Study Hacks in 10 Minutes,GlobalReviews653,2021-12-16,2590,People & Blogs,"comedy,study,fitness,beginner",FR,1335,19468,1406,39,183,4072,14.58,0.2136,0,normal
PFya7h3by7c,DIY Budget Travel Full Tutorial,GlobalLab19,2020-08-24,3470,Sports,"travel,investing,comedy,beginner",JP,1814,96378,7011,310,520,656,53.13,1.641,0,normal
HCL7htFAq4G,Beginner's Guide to Study Hacks 2025,TopReviews773,2023-06-27,2995,Howto & Style,"machinelearning,finance,cooking,motivation,travel,tutorial,ai",FR,777,32018,1571,24,542,100,41.21,-0.0583,0,normal
ocqJcn3vlma,Beginner's Guide to Study Hacks in 10 Minutes,DailyLab158,2025-04-02,3346,People & Blogs,"beginner,tutorial,review,fitness,machinelearning",AU,132,69652,3119,127,693,6547,527.67,-0.0503,0,normal
YtdGJxlsmKt,The Truth About Budget Travel 2025,QuickVibes750,2022-12-28,3082,People & Blogs,"review,machinelearning,daily,tutorial",DE,958,54163,2190,92,145,19860,56.54,0.2527,0,normal
K6SP3H2Aagx,How to Python for Beginners,ProHub294,2023-05-13,2829,Gaming,"tutorial,ai,vlog,comedy",DE,822,133797,14026,435,739,8379,162.77,-0.1559,0,popular
QrrGMxMSi7Q,Quick Tips: Stock Market You Need to Know,LearnVibes659,2022-04-08,1722,Howto & Style,"tips,beginner,finance",GB,1222,27168,691,29,117,2264,22.23,0.5047,0,normal
RgD4qbuquVi,Reaction to Home Workout That Works,TechBytes506,2023-11-08,328,Travel & Events,"tutorial,beginner,howto,unboxing,investing,daily,travel",BR,643,123656,5013,88,1154,16736,192.31,-0.5,0,popular
80Aw7BpO1Yo,Unboxing: Cooking for Beginners,EasyAcademy809,2021-11-13,503,Entertainment,"ai,fitness,cooking,tutorial,tips,unboxing",JP,1368,64817,1351,83,370,4329,47.38,-0.0716,0,normal
NOBbEDyHQuL,The Truth About Stock Market in 10 Minutes,LifeWorld869,2024-08-16,3405,Science & Technology,"fitness,machinelearning,python,study,howto,finance,tips",DE,361,17658,468,4,135,5975,48.91,0.0395,0,normal
vRDcT8JM7Bg,The Truth About Home Workout for Beginners,GlobalGuide229,2021-02-02,1345,Science & Technology,"beginner,motivation,daily",US,1652,84051,1504,100,726,100,50.88,0.4462,0,normal
I3n4F5Bs35p,Why Python You Need to Know,LearnAcademy472,2020-09-05,2123,Travel & Events,"finance,fitness,vlog,machinelearning,beginner,study",BR,1802,81463,4300,415,709,16457,45.21,-0.2397,0,normal
ZrTTpuJ3KjJ,How to Stock Market 2025,TechSpot752,2023-07-08,3178,Sports,"unboxing,finance,cooking",BR,766,140428,7603,346,1521,23175,183.33,-0.0467,0,popular
74nzkgAu0es,Reaction to AI Tools for Beginners,SmartHub333,2021-03-15,2705,People & Blogs,"motivation,investing,vlog,machinelearning",JP,1611,26476,1350,12,145,2681,16.43,-0.2029,0,normal
Fm8ttDd5gjo,Why Python for Beginners,QuickReviews455,2024-01-20,496,People & Blogs,"investing,howto,tutorial,daily,finance,ai",BR,570,29407,2414,55,0,100,51.59,0.1514,0,normal
jwjz2vfYiOJ,Beginner's Guide to Weight Loss Full Tutorial,ProWorld74,2021-08-01,1351,News & Politics,"tutorial,tips,machinelearning,investing",KR,1472,82228,1816,106,714,100,55.86,-0.2756,0,normal
jfV6IuIQ6MW,Why Home Workout Full Tutorial,TechVibes682,2024-03-23,3578,News & Politics,"tutorial,comedy,daily",KR,507,6004,318,12,73,1613,11.84,0.1771,0,normal
TvNwrfMq55h,Top 10 Gadgets 2025,EasyLab972,2024-03-13,691,Howto & Style,"finance,review,cooking",KR,517,56477,2743,13,646,9190,109.24,0.2864,0,normal
Ny5hDd1E3GY,How to Home Workout That Works,TechGuide554,2021-10-20,618,Entertainment,"music,fitness,beginner,machinelearning",GB,1392,60375,3460,82,438,100,43.37,-0.1596,0,normal
sls9rBIaqAB,Reaction to Stock Market That Works,LifeBytes323,2024-01-31,299,Education,"unboxing,machinelearning,howto,investing,study,motivation",US,559,16574,1170,44,133,2711,29.65,0.5226,0,normal
I7g8lPXmnLg,Reaction to AI Tools Explained,SmartAcademy920,2021-10-03,795,Music,"howto,finance,study,machinelearning,python,vlog,fitness",BR,1409,97658,5247,252,900,37179,69.31,-0.3049,0,normal
QkQkuC7PAb8,Top 10 Weight Loss Explained,TechJourney361,2021-07-07,1970,Travel & Events,"study,fitness,comedy",IN,1497,53749,4210,144,578,23777,35.9,-0.054,0,normal
w145xZ82e3s,Top 10 Gadgets in 10 Minutes,TopLab554,2021-08-08,229,Science & Technology,"finance,motivation,tutorial,ai,travel,machinelearning,investing",US,1465,66335,5695,215,474,9334,45.28,0.2052,0,normal
sZWMdnIjxGl,Unboxing: Python Explained,SmartGuide582,2022-10-11,2762,Howto & Style,"motivation,tips,cooking,vlog,comedy",FR,1036,25617,1281,57,214,7076,24.73,0.3008,0,normal
Lgz9smcb2wj,Reaction to Python That Works,DailyAcademy441,2021-08-12,496,Travel & Events,"review,investing,fitness,study",AU,1461,69824,3255,192,1137,100,47.79,0.5175,0,normal
i27kZyc9LVI,Unboxing: Budget Travel You Need to Know,LearnLab399,2021-08-11,3310,Music,"howto,unboxing,review,fitness,beginner",GB,1462,234183,6657,328,2507,40036,160.18,0.8262,0,popular
Du3lwkHUBMK,DIY Stock Market You Need to Know,SmartVibes741,2021-08-06,1558,Travel & Events,"study,cooking,ai,tutorial,fitness",JP,1467,38353,2565,157,308,17969,26.14,0.2548,0,normal
usXJxekNEH8,Top 10 Weight Loss Full Tutorial,EasyJourney182,2022-07-05,1835,Howto & Style,"tips,daily,python,tutorial,review,cooking,comedy",AU,1134,56669,1919,37,1047,100,49.97,0.6471,0,normal
ikXnL6SRr30,Unboxing: Budget Travel for Beginners,LearnVibes694,2023-06-26,2162,Travel & Events,"motivation,review,python,finance,beginner,travel",KR,778,123945,5513,116,865,6020,159.31,0.5653,0,popular
wZSbTdy53z6,Unboxing: Weight Loss for Beginners,LifeVibes868,2021-06-01,3571,Music,"finance,music,investing,machinelearning",AU,1533,1006963,48905,2156,6724,154863,656.86,0.1176,1,viral
QsQQfJZaGxE,Why Weight Loss 2025,SmartHub516,2020-09-07,935,Science & Technology,"comedy,finance,investing,review,unboxing,fitness,tutorial",IN,1800,54364,3255,148,1168,17129,30.2,-0.5,0,normal
d8R5jMUeXTP,How to Budget Travel Explained,GlobalWorld223,2021-02-15,1260,Entertainment,"vlog,finance,study",DE,1639,98512,2638,84,1380,40373,60.1,0.3361,0,normal
hL5pxDRqr8h,DIY Python Full Tutorial,SmartGuide377,2020-09-22,2527,People & Blogs,"tutorial,howto,ai,motivation",IN,1785,47189,4637,82,612,17233,26.44,-0.2411,0,normal
p8OgJuLxabO,The Truth About Budget Travel That Works,LifeVibes544,2021-11-22,2407,Gaming,"tutorial,ai,cooking,investing",AU,1359,72089,4129,230,934,2102,53.05,0.4362,0,normal
JgCKgr3fEwZ,DIY Smartphones You Need to Know,TechGuide76,2023-05-13,2022,Entertainment,"unboxing,cooking,machinelearning,daily",GB,822,148572,7658,303,1767,24993,180.74,-0.495,0,popular
069xSmCmRhf,Top 10 Budget Travel for Beginners,GlobalLab470,2021-09-14,117,People & Blogs,"study,fitness,unboxing,tutorial,review",DE,1428,81195,5163,133,736,5644,56.86,0.7657,0,normal
9Af26kCHrAd,Reaction to Home Workout Explained,TopAcademy753,2025-04-06,2189,Sports,"investing,music,machinelearning,unboxing",BR,128,22917,765,9,189,100,179.04,-0.2314,0,normal
5DtwY3LVvSb,Top 10 Study Hacks for Beginners,LifeBytes315,2020-12-12,543,Science & Technology,"howto,unboxing,review,comedy",US,1704,76211,3930,164,435,4898,44.72,0.427,0,normal
DlbjK9Ozvpk,Top 10 Stock Market That Works,ProVibes71,2022-08-20,3376,News & Politics,"tutorial,review,daily",DE,1088,68613,2055,87,790,22289,63.06,0.5912,0,normal
pT2vART1HCv,Beginner's Guide to Home Workout in 10 Minutes,TopHub318,2022-10-08,553,Entertainment,"fitness,finance,machinelearning,travel,beginner,cooking,daily",AU,1039,54976,2797,13,685,9713,52.91,-0.1437,0,normal
BYldlVq3zMM,Beginner's Guide to Smartphones in 10 Minutes,DailyGuide128,2025-01-30,1163,Entertainment,"python,motivation,fitness,study,finance",IN,194,2457805,106224,4534,33189,108934,12669.1,0.2733,1,viral
malOPsGjWkf,How to AI Tools Explained,QuickReviews144,2022-05-19,1410,Education,"machinelearning,tips,motivation,ai,cooking,howto,python",KR,1181,49938,3132,18,529,4325,42.28,0.1363,0,normal
7BpWqEok2Oo,How to Weight Loss Explained,TopSpot594,2024-09-23,1329,Education,"fitness,tutorial,travel,investing,python,machinelearning,unboxing",DE,323,8141,423,11,139,100,25.2,-0.5,0,normal
G4hBNOdO8ry,How to Stock Market Explained,DailyBytes715,2022-01-03,2992,Gaming,"beginner,cooking,ai,daily,travel,vlog,python",DE,1317,43872,1508,129,375,11808,33.31,0.1941,0,normal
9iSDalnsh58,Beginner's Guide to Weight Loss 2025,ProWorld285,2023-01-02,1171,Music,"vlog,tips,finance,review,howto",FR,953,51297,1643,77,788,10222,53.83,0.85,0,normal
dyY8LeQDOzx,How to Home Workout Explained,QuickBytes277,2025-04-30,474,Entertainment,"beginner,machinelearning,python",CA,104,18698,1257,48,143,100,179.79,0.6039,0,normal
l5pEfur8hx5,Top 10 Home Workout for Beginners,TechWorld472,2020-09-20,3432,Music,"travel,python,machinelearning,tutorial,daily,music",KR,1787,115986,3912,208,372,5502,64.91,0.5283,0,popular
oiiy9n2onpD,Top 10 Smartphones Explained,QuickSpot374,2021-04-21,3371,Education,"unboxing,tips,study,beginner,machinelearning,review",US,1574,84337,7588,339,773,100,53.58,0.2539,0,normal
MF7UcOf5oHB,Unboxing: Study Hacks Full Tutorial,LifeLab957,2023-10-03,2551,Music,"cooking,howto,motivation,daily,study",KR,679,31915,1989,0,323,100,47.0,-0.1081,0,normal
PFJ5hDEcGRK,Review: Python 2025,EasyBytes404,2024-08-11,1289,Entertainment,"ai,daily,review,machinelearning,finance",CA,366,50855,1748,88,915,13243,138.95,0.3649,0,normal
Okd5qpQ90n0,Review: Python for Beginners,TopJourney72,2022-04-25,1261,Entertainment,"review,tips,investing,travel,unboxing,comedy",KR,1205,52266,2724,79,471,8411,43.37,-0.5,0,normal
BKqtgxmv3YB,How to AI Tools in 10 Minutes,GlobalGuide301,2023-06-27,2503,Sports,"cooking,python,review,music,machinelearning",FR,777,55204,2886,62,931,16067,71.05,0.4231,0,normal
yAuBwdx5mlk,Review: AI Tools Full Tutorial,LearnReviews444,2023-03-29,477,Education,"review,fitness,comedy,tutorial",US,867,39262,1910,50,526,15604,45.28,-0.212,0,normal
E2GMs8HivBN,Review: Study Hacks 2025,TechBytes855,2022-08-21,2158,People & Blogs,"motivation,machinelearning,comedy,study,daily,fitness",AU,1087,37285,2607,46,107,14923,34.3,-0.1091,0,normal
aYI74WKsVHr,The Truth About Python That Works,QuickJourney988,2023-07-18,1790,Travel & Events,"ai,beginner,tips",JP,756,58002,2417,181,227,2356,76.72,0.49,0,normal
OrXl1hytUGa,Quick Tips: Gadgets for Beginners,DailyReviews395,2022-02-05,246,Education,"music,tutorial,vlog,review",KR,1284,47006,2656,170,174,2996,36.61,0.1038,0,normal
0WH7utomsAq,Quick Tips: Home Workout 2025,LifeSpot127,2024-09-22,3446,News & Politics,"daily,vlog,cooking",US,324,42849,1127,94,334,13202,132.25,0.0732,0,normal
HsN6ri2d89n,Top 10 Python Explained,EasyJourney996,2024-01-19,1541,People & Blogs,"investing,travel,tips",FR,571,46944,359,61,214,9103,82.21,0.3056,0,normal
6FnMuSbB0Lr,Beginner's Guide to Weight Loss Full Tutorial,EasyLab115,2021-10-04,2834,Entertainment,"finance,investing,python,music,machinelearning,comedy",US,1408,166727,7097,561,2246,26134,118.41,-0.3751,0,popular
SCbkDGfCW3D,Why Budget Travel Explained,EasyReviews643,2023-09-04,1118,Music,"cooking,tips,tutorial,machinelearning",GB,708,86552,4076,172,920,2241,122.25,-0.5,0,normal
NzfVyHNFYii,DIY AI Tools 2025,EasyJourney311,2021-02-04,3224,Music,"daily,python,beginner,fitness,howto",IN,1650,136867,5199,220,617,23099,82.95,-0.3754,0,popular
hV0zHZiAJm5,Top 10 Home Workout in 10 Minutes,LifeBytes13,2024-05-09,1685,Education,"music,vlog,tutorial",GB,460,17434,916,50,182,2100,37.9,0.2265,0,normal
MqOYcof4LVu,Review: Cooking That Works,TechSpot196,2024-02-26,3488,Gaming,"tutorial,fitness,review,daily",BR,533,86113,4209,177,1094,11766,161.56,-0.2037,0,normal
EBrkSBiy1PK,Why Python Full Tutorial,DailySpot743,2024-01-18,2591,Music,"tutorial,music,howto,travel,python,vlog",JP,572,66340,1530,168,805,2919,115.98,-0.4916,0,normal
VCOAnVPYcDm,DIY Study Hacks in 10 Minutes,LifeReviews711,2023-06-24,2560,Sports,"cooking,python,machinelearning,investing,motivation,unboxing",AU,780,18530,1220,52,126,4780,23.76,-0.0762,0,normal
phgZ7ff2tPI,Why Budget Travel in 10 Minutes,TopHub778,2023-02-02,2378,Gaming,"python,vlog,travel,comedy",IN,922,59782,3086,50,80,5290,64.84,-0.5,0,normal
OY1JgeZknT3,Top 10 Python That Works,LifeJourney172,2022-09-29,3221,Travel & Events,"python,howto,ai,vlog,study",AU,1048,80081,6176,183,1467,100,76.41,0.3695,0,normal
pVHljZf6n0R,DIY Python Full Tutorial,LifeSpot498,2023-06-06,2729,Education,"cooking,travel,comedy,review,unboxing",US,798,32466,1242,44,177,14184,40.68,0.3569,0,normal
4fRde5Cs1r4,Quick Tips: Stock Market in 10 Minutes,LifeReviews69,2021-10-15,979,Entertainment,"tutorial,motivation,music,ai,study,vlog,howto",CA,1397,56820,3235,256,45,5315,40.67,0.2762,0,normal
oVniXPslnfN,Beginner's Guide to AI Tools You Need to Know,SmartLab287,2021-06-02,112,Howto & Style,"unboxing,cooking,music,howto,daily,finance,tutorial",BR,1532,55873,2237,143,137,7654,36.47,0.2011,0,normal
pb4XXfdjjYH,Unboxing: Home Workout 2025,EasyGuide812,2025-06-22,3129,News & Politics,"finance,cooking,vlog",GB,51,30330,1644,53,9,100,594.71,-0.5,0,normal
lbZt5VUX9gk,Top 10 Gadgets That Works,TechSpot263,2023-03-22,1284,Science & Technology,"tutorial,tips,fitness,ai,finance,unboxing",GB,874,37034,858,104,491,7797,42.37,-0.1116,0,normal
fXgwsxY2NPe,The Truth About Python Full Tutorial,LifeSpot360,2024-04-22,2989,Science & Technology,"unboxing,daily,vlog,howto",IN,477,38911,3333,52,500,100,81.57,-0.5,0,normal
4esubuC1J3q,Unboxing: Cooking 2025,EasyGuide585,2025-02-17,1628,People & Blogs,"review,study,comedy,vlog,machinelearning,fitness,travel",DE,176,9122,441,17,160,2063,51.83,-0.3897,0,normal
9CFyLQiXRBy,Beginner's Guide to Weight Loss Explained,TechGuide735,2020-12-08,2573,People & Blogs,"machinelearning,travel,howto,music",US,1708,67730,974,158,124,1307,39.65,0.2216,0,normal
kcw41C15Ii6,Reaction to Weight Loss Full Tutorial,GlobalSpot647,2024-11-01,3097,Travel & Events,"finance,investing,ai,beginner,study,travel",CA,284,86750,3862,191,1249,34281,305.46,0.6295,0,normal
6TeylVSwWDn,How to Home Workout in 10 Minutes,GlobalSpot576,2022-01-15,628,Gaming,"study,machinelearning,investing,vlog,finance",KR,1305,81686,5420,0,549,25197,62.59,-0.5,0,normal
DM4bnj6LAWo,Top 10 Python for Beginners,QuickJourney469,2021-01-27,287,Entertainment,"comedy,investing,python,finance,fitness,beginner",GB,1658,97085,2557,101,1641,27283,58.56,-0.2216,0,normal
E4DHfSS5CUo,Unboxing: Python in 10 Minutes,ProReviews796,2025-05-30,2913,Music,"comedy,unboxing,review,python",GB,74,31687,1059,43,280,3092,428.2,0.0393,0,normal
90zNZuoHxIU,Why Gadgets You Need to Know,QuickLab744,2021-03-03,171,Gaming,"python,finance,tips,ai,comedy,investing,review",CA,1623,100487,7250,129,223,4574,61.91,-0.5,0,popular
RCmcCpCoec1,Why AI Tools in 10 Minutes,LearnVibes205,2025-08-08,3311,News & Politics,"review,vlog,python,investing",KR,4,4030,293,6,39,238,1007.5,-0.1348,0,normal
9zqlIiokyX7,DIY Cooking That Works,GlobalHub265,2022-08-14,707,Music,"fitness,music,comedy,machinelearning,tips,python",GB,1094,85445,2877,250,1321,100,78.1,-0.2854,0,normal
VFMPJHjhjR7,Quick Tips: Study Hacks You Need to Know,DailySpot756,2025-07-30,54,Sports,"ai,travel,music,cooking,comedy,howto",US,13,38658,1761,89,114,449,2973.69,0.0644,0,normal
BirRSvauCmA,Unboxing: Stock Market Explained,LifeBytes690,2021-04-18,485,Science & Technology,"unboxing,review,python,travel",AU,1577,92541,4669,310,225,100,58.68,-0.5,0,normal
ERVL8DFEsAL,Quick Tips: AI Tools That Works,DailyLab941,2022-12-16,2639,Music,"comedy,review,cooking,motivation,ai",GB,970,97689,8775,233,1753,100,100.71,-0.2988,0,normal
Vul7PWNlhch,Top 10 Home Workout That Works,TechAcademy498,2023-11-15,3337,News & Politics,"ai,motivation,daily,comedy,study",US,636,29898,519,73,295,3119,47.01,-0.3586,0,normal
sYk70IIfgXh,How to Study Hacks for Beginners,SmartGuide382,2023-07-15,2841,Entertainment,"motivation,travel,howto,python,investing,review,machinelearning",BR,759,12250,789,42,147,373,16.14,0.3517,0,normal
NiVmMrncaiz,Quick Tips: Stock Market That Works,LifeGuide561,2020-08-27,2357,Gaming,"python,howto,music,tutorial",AU,1811,88990,4701,235,727,3975,49.14,0.2004,0,normal
txCcI1sREiS,Unboxing: Smartphones Full Tutorial,LearnReviews702,2022-06-07,2239,Travel & Events,"study,investing,music,finance,tutorial,vlog",AU,1162,55565,3916,144,771,100,47.82,-0.3073,0,normal
PSzTPOWHbI3,Why Weight Loss Full Tutorial,ProGuide772,2022-03-09,2416,Education,"howto,study,daily,ai",IN,1252,16578,482,41,189,4833,13.24,-0.2964,0,normal
c7ByA7XqYHz,Reaction to Budget Travel That Works,GlobalLab509,2024-08-14,2406,Science & Technology,"investing,ai,review,fitness,cooking,travel,beginner",DE,363,37802,1593,101,497,8237,104.14,0.0336,0,normal
DFedR92Sw4g,Reaction to Home Workout Explained,ProAcademy498,2021-10-24,3443,Education,"unboxing,finance,tips,python,investing",GB,1388,81661,6255,271,960,100,58.83,-0.1966,0,normal
